Episode,DateEpisode,TotalCases,Imported,Mechanism,DateOneCase,DateMoreOneCase,DateImported,DateMoreFiveCases,VIM,KPC,OXA48,NDM,Department,Region
2467,30/11/2015,1,N,NDM-1  ,30/11/2015,,,,,,,30/11/2015,75,IledeFrance
2468,19/11/2015,1,N,VIM-1  ,19/11/2015,,,,19/11/2015,,,,67,Grand Est
2469,12/12/15,1,N,OXA-48  ,12/12/15,,,,,,12/12/15,,95,IledeFrance
2470,2/12/15,1,N,OXA-48  ,2/12/15,,,,,,2/12/15,,92,IledeFrance
2471,16/12/2015,2,N,OXA-48  ,,16/12/2015,,,,,16/12/2015,,69,AuvergneRhoneAlpes
2472,24/09/2015,1,N,OXA-48  ,24/09/2015,,,,,,24/09/2015,,94,IledeFrance
2473,16/12/2015,2,N,NDM  ,,16/12/2015,,,,,,16/12/2015,75,IledeFrance
2474,16/10/2015,1,N,OXA-162  ,16/10/2015,,,,,,,,95,IledeFrance
2475,9/12/15,1,N,OXA-48  ,9/12/15,,,,,,9/12/15,,76,Normandie
2476,12/12/15,1,N,OXA-48  ,12/12/15,,,,,,12/12/15,,62,Hauts-de-France
2477,17/12/2015,1,N,OXA-48  ,17/12/2015,,,,,,17/12/2015,,76,Normandie
2478,6/11/15,1,N,OXA-48  ,6/11/15,,,,,,6/11/15,,31,Occitanie
2479,21/12/2015,1,N,VIM  ,21/12/2015,,,,21/12/2015,,,,13,ProvenceAlpesCotedAzur
2480,7/12/15,1,N,KPC-3  ,7/12/15,,,,,7/12/15,,,20,Corse
2481,6/11/15,1,N,OXA-48  ,6/11/15,,,,,,6/11/15,,79,Nouvelle-Aquitaine
2482,26/12/2015,1,N,OXA-48  ,26/12/2015,,,,,,26/12/2015,,61,Normandie
2483,15/12/2015,1,N,OXA-48-like NDM-1 ,15/12/2015,,,,,,15/12/2015,15/12/2015,77,IledeFrance
2484,16/12/2015,1,N,OXA-48  ,16/12/2015,,,,,,16/12/2015,,13,ProvenceAlpesCotedAzur
2485,15/12/2015,1,N,VIM  ,15/12/2015,,,,15/12/2015,,,,59,Hauts-de-France
2486,31/12/2015,1,N,OXA-48  ,31/12/2015,,,,,,31/12/2015,,75,IledeFrance
2487,21/12/2015,1,N,OXA-48  ,21/12/2015,,,,,,21/12/2015,,13,ProvenceAlpesCotedAzur
2488,17/12/2015,1,N,OXA-48  ,17/12/2015,,,,,,17/12/2015,,75,IledeFrance
2489,28/12/2015,1,N,OXA-181  ,28/12/2015,,,,,,,,94,IledeFrance
2490,8/1/16,1,N,OXA-48  ,8/1/16,,,,,,8/1/16,,33,Nouvelle-Aquitaine
2491,8/1/16,1,N,OXA-48  ,8/1/16,,,,,,8/1/16,,94,IledeFrance
2492,29/12/2015,1,N,OXA-48  ,29/12/2015,,,,,,29/12/2015,,75,IledeFrance
2493,10/10/15,1,N,OXA-48  ,10/10/15,,,,,,10/10/15,,92,IledeFrance
2494,6/1/16,1,N,OXA-48  ,6/1/16,,,,,,6/1/16,,8,Grand Est
2495,14/01/2016,1,N,OXA-48  ,14/01/2016,,,,,,14/01/2016,,92,IledeFrance
2496,12/1/16,1,N,VIM  ,12/1/16,,,,12/1/16,,,,94,IledeFrance
2497,21/08/2015,1,N,OXA-48  ,21/08/2015,,,,,,21/08/2015,,20,Corse
2498,19/08/2015,1,N,OXA-48  ,19/08/2015,,,,,,19/08/2015,,20,Corse
2499,9/1/16,1,N,OXA-48  ,9/1/16,,,,,,9/1/16,,13,ProvenceAlpesCotedAzur
2500,14/10/2015,1,N,OXA-48  ,14/10/2015,,,,,,14/10/2015,,20,Corse
2501,3/8/15,1,N,VIM-1  ,3/8/15,,,,3/8/15,,,,67,Grand Est
2502,24/08/2015,1,N,VIM-1  ,24/08/2015,,,,24/08/2015,,,,67,Grand Est
2503,9/10/15,1,N,VIM-1  ,9/10/15,,,,9/10/15,,,,67,Grand Est
2504,7/9/15,3,N,OXA-48  ,,7/9/15,,,,,7/9/15,,80,Hauts-de-France
2505,24/11/2015,3,N,OXA-181  ,,24/11/2015,,,,,,,62,Hauts-de-France
2506,26/11/2015,1,N,OXA-48  ,26/11/2015,,,,,,26/11/2015,,62,Hauts-de-France
2507,21/10/2015,1,N,NDM-1  ,21/10/2015,,,,,,,21/10/2015,80,Hauts-de-France
2508,24/10/2015,7,N,OXA-48  ,,24/10/2015,,24/10/2015,,,24/10/2015,,59,Hauts-de-France
2509,19/09/2015,1,N,NDM-1  ,19/09/2015,,,,,,,19/09/2015,95,IledeFrance
2510,11/12/15,4,N,OXA-48  ,,11/12/15,,,,,11/12/15,,75,IledeFrance
2511,10/10/15,1,N,OXA-48  ,10/10/15,,,,,,10/10/15,,92,IledeFrance
2512,10/10/15,1,N,OXA-48  ,10/10/15,,,,,,10/10/15,,75,IledeFrance
2513,3/9/15,1,N,OXA-48  ,3/9/15,,,,,,3/9/15,,75,IledeFrance
2514,5/10/15,2,N,OXA-48  ,,5/10/15,,,,,5/10/15,,75,IledeFrance
2515,1/9/15,8,N,OXA-48  ,,1/9/15,,1/9/15,,,1/9/15,,34,Occitanie
2516,18/12/2015,6,N,OXA-48  ,,18/12/2015,,18/12/2015,,,18/12/2015,,59,Hauts-de-France
2517,20/09/2015,1,N,NDM-1  ,20/09/2015,,,,,,,20/09/2015,974,La Reunion
2518,30/11/2015,1,N,NDM  ,30/11/2015,,,,,,,30/11/2015,974,La Reunion
2519,2/11/15,47,N,OXA-48  ,,2/11/15,,2/11/15,,,2/11/15,,38,AuvergneRhoneAlpes
2520,7/12/15,1,N,OXA-48  ,7/12/15,,,,,,7/12/15,,42,AuvergneRhoneAlpes
2521,24/10/2015,1,N,OXA-48  ,24/10/2015,,,,,,24/10/2015,,42,AuvergneRhoneAlpes
2522,23/09/2015,1,N,OXA-48  ,23/09/2015,,,,,,23/09/2015,,6,ProvenceAlpesCotedAzur
2523,7/12/15,2,N,OXA-48  ,,7/12/15,,,,,7/12/15,,13,ProvenceAlpesCotedAzur
2524,13/02/2015,1,N,OXA-48  ,13/02/2015,,,,,,13/02/2015,,13,ProvenceAlpesCotedAzur
2525,17/12/2015,1,N,OXA-48  ,17/12/2015,,,,,,17/12/2015,,13,ProvenceAlpesCotedAzur
2526,6/11/15,9,N,OXA-48  ,,6/11/15,,6/11/15,,,6/11/15,,6,ProvenceAlpesCotedAzur
2527,9/12/15,1,N,OXA-48  ,9/12/15,,,,,,9/12/15,,6,ProvenceAlpesCotedAzur
2528,30/10/2015,1,N,OXA-181  ,30/10/2015,,,,,,,,94,IledeFrance
2529,26/08/2015,1,N,OXA-48  ,26/08/2015,,,,,,26/08/2015,,20,Corse
2530,7/1/16,1,N,NDM  ,7/1/16,,,,,,,7/1/16,974,La Reunion
2531,28/12/2015,1,N,NDM  ,28/12/2015,,,,,,,28/12/2015,973,Guyane
2532,2/11/15,1,N,OXA-48  ,2/11/15,,,,,,2/11/15,,20,Corse
2533,8/12/15,1,N,OXA-48  ,8/12/15,,,,,,8/12/15,,20,Corse
2534,25/01/2016,1,N,OXA-48  ,25/01/2016,,,,,,25/01/2016,,95,IledeFrance
2535,23/01/2016,1,N,OXA-48  ,23/01/2016,,,,,,23/01/2016,,30,Occitanie
2536,13/01/2016,2,N,OXA-48  ,,13/01/2016,,,,,13/01/2016,,92,IledeFrance
2537,22/01/2016,1,N,OXA-48  ,22/01/2016,,,,,,22/01/2016,,75,IledeFrance
2538,6/1/16,1,N,OXA-48  ,6/1/16,,,,,,6/1/16,,77,IledeFrance
2539,24/12/2015,1,N,OXA-48  ,24/12/2015,,,,,,24/12/2015,,77,IledeFrance
2540,25/01/2016,1,N,OXA-48  ,25/01/2016,,,,,,25/01/2016,,92,IledeFrance
2541,12/1/16,1,N,OXA-48  ,12/1/16,,,,,,12/1/16,,77,IledeFrance
2542,16/01/2016,1,N,OXA-48  ,16/01/2016,,,,,,16/01/2016,,69,AuvergneRhoneAlpes
2543,8/2/16,1,N,OXA-48  ,8/2/16,,,,,,8/2/16,,69,AuvergneRhoneAlpes
2544,12/1/16,2,N,OXA-48  ,,12/1/16,,,,,12/1/16,,59,Hauts-de-France
2545,28/01/2016,1,N,OXA-48  ,28/01/2016,,,,,,28/01/2016,,6,ProvenceAlpesCotedAzur
2546,27/01/2016,1,N,OXA-48  ,27/01/2016,,,,,,27/01/2016,,81,Occitanie
2547,27/01/2016,1,N,OXA-48  ,27/01/2016,,,,,,27/01/2016,,93,IledeFrance
2548,11/2/16,1,N,OXA-48  ,11/2/16,,,,,,11/2/16,,94,IledeFrance
2549,21/01/2016,1,N,OXA-48  ,21/01/2016,,,,,,21/01/2016,,75,IledeFrance
2550,28/01/2016,1,N,NDM  ,28/01/2016,,,,,,,28/01/2016,75,IledeFrance
2551,3/2/16,2,N,OXA-48  ,,3/2/16,,,,,3/2/16,,34,Occitanie
2552,12/2/16,1,N,OXA-48  ,12/2/16,,,,,,12/2/16,,88,Grand Est
2553,30/08/2015,1,N,OXA-48  ,30/08/2015,,,,,,30/08/2015,,75,IledeFrance
2554,20/02/2016,1,N,OXA-48  ,20/02/2016,,,,,,20/02/2016,,33,Nouvelle-Aquitaine
2555,16/02/2016,1,N,OXA-48  ,16/02/2016,,,,,,16/02/2016,,92,IledeFrance
2556,26/02/2016,1,N,VIM-4  ,26/02/2016,,,,26/02/2016,,,,13,ProvenceAlpesCotedAzur
2557,4/2/16,1,N,OXA-48  ,4/2/16,,,,,,4/2/16,,62,Hauts-de-France
2558,4/1/16,1,N,OXA-48  ,4/1/16,,,,,,4/1/16,,69,AuvergneRhoneAlpes
2559,8/10/15,1,N,OXA-48  ,8/10/15,,,,,,8/10/15,,59,Hauts-de-France
2560,16/11/2015,1,N,OXA-48  ,16/11/2015,,,,,,16/11/2015,,20,Corse
2561,28/12/2015,1,N,NDM-1  ,28/12/2015,,,,,,,28/12/2015,978,NA
2562,22/12/2015,1,N,OXA-48  ,22/12/2015,,,,,,22/12/2015,,93,IledeFrance
2563,25/11/2015,1,N,OXA-48  ,25/11/2015,,,,,,25/11/2015,,13,ProvenceAlpesCotedAzur
2564,8/2/16,3,N,NDM-1  ,,8/2/16,,,,,,8/2/16,95,IledeFrance
2565,30/12/2015,1,N,OXA-48  ,30/12/2015,,,,,,30/12/2015,,78,IledeFrance
2566,18/02/2016,1,N,OXA-48  ,18/02/2016,,,,,,18/02/2016,,93,IledeFrance
2567,8/2/16,1,N,NDM-1  ,8/2/16,,,,,,,8/2/16,974,La Reunion
2568,28/12/2015,1,N,NDM-1  ,28/12/2015,,,,,,,28/12/2015,4,ProvenceAlpesCotedAzur
2569,20/11/2015,1,N,OXA-48  ,20/11/2015,,,,,,20/11/2015,,93,IledeFrance
2570,2/3/16,2,N,OXA-48  ,,2/3/16,,,,,2/3/16,,69,AuvergneRhoneAlpes
2571,27/02/2016,1,N,OXA-48  ,27/02/2016,,,,,,27/02/2016,,69,AuvergneRhoneAlpes
2572,8/3/16,1,N,OXA-48  ,8/3/16,,,,,,8/3/16,,92,IledeFrance
2573,12/3/15,1,N,OXA-48  ,12/3/15,,,,,,12/3/15,,92,IledeFrance
2574,4/2/16,1,N,OXA-48  ,4/2/16,,,,,,4/2/16,,92,IledeFrance
2575,25/12/2015,1,N,OXA-48  ,25/12/2015,,,,,,25/12/2015,,75,IledeFrance
2576,8/1/16,1,N,OXA-48  ,8/1/16,,,,,,8/1/16,,59,Hauts-de-France
2577,7/12/15,2,N,OXA-48  ,,7/12/15,,,,,7/12/15,,59,Hauts-de-France
2578,28/12/2015,1,N,OXA-48  ,28/12/2015,,,,,,28/12/2015,,59,Hauts-de-France
2579,1/2/16,1,N,KPC  ,1/2/16,,,,,1/2/16,,,33,Nouvelle-Aquitaine
2580,9/3/16,2,N,OXA-48  ,,9/3/16,,,,,9/3/16,,73,AuvergneRhoneAlpes
2581,24/09/2015,1,N,OXA-48  ,24/09/2015,,,,,,24/09/2015,,62,Hauts-de-France
2582,20/03/2016,1,N,KPC  ,20/03/2016,,,,,20/03/2016,,,6,ProvenceAlpesCotedAzur
2583,20/02/2016,1,N,OXA-48  ,20/02/2016,,,,,,20/02/2016,,59,Hauts-de-France
2584,4/3/16,1,N,OXA-48-like  ,4/3/16,,,,,,4/3/16,,30,Occitanie
2585,21/03/2016,1,N,OXA-48  ,21/03/2016,,,,,,21/03/2016,,92,IledeFrance
2586,18/03/2016,1,N,OXA-48  ,18/03/2016,,,,,,18/03/2016,,57,Grand Est
2587,17/03/2016,1,N,NDM  ,17/03/2016,,,,,,,17/03/2016,75,IledeFrance
2588,31/03/2016,3,N,OXA-48  ,,31/03/2016,,,,,31/03/2016,,84,ProvenceAlpesCotedAzur
2589,28/03/2016,1,N,OXA-48  ,28/03/2016,,,,,,28/03/2016,,20,Corse
2590,24/08/2015,1,N,VIM-4  ,24/08/2015,,,,24/08/2015,,,,94,IledeFrance
2591,27/08/2015,1,N,OXA-48  ,27/08/2015,,,,,,27/08/2015,,95,IledeFrance
2592,25/08/2015,1,N,OXA-48  ,25/08/2015,,,,,,25/08/2015,,59,Hauts-de-France
2593,25/08/2015,1,N,OXA-48  ,25/08/2015,,,,,,25/08/2015,,2,Hauts-de-France
2594,28/08/2015,1,N,OXA-48  ,28/08/2015,,,,,,28/08/2015,,92,IledeFrance
2595,2/9/15,1,N,OXA-48  ,2/9/15,,,,,,2/9/15,,75,IledeFrance
2596,7/9/15,1,N,OXA-48  ,7/9/15,,,,,,7/9/15,,37,Centre-Val de Loire
2597,25/08/2015,1,N,OXA-48  ,25/08/2015,,,,,,25/08/2015,,56,Bretagne
2598,3/9/15,1,N,OXA-48  ,3/9/15,,,,,,3/9/15,,94,IledeFrance
2599,23/09/2015,1,N,OXA-48  ,23/09/2015,,,,,,23/09/2015,,37,Centre-Val de Loire
2600,28/09/2015,1,N,OXA-48  ,28/09/2015,,,,,,28/09/2015,,94,IledeFrance
2601,28/09/2015,1,N,NDM-1  ,28/09/2015,,,,,,,28/09/2015,94,IledeFrance
2602,26/10/2015,1,N,OXA-48  ,26/10/2015,,,,,,26/10/2015,,95,IledeFrance
2603,3/11/15,1,N,IMP-4  ,3/11/15,,,,,,,,98,Monaco
2604,6/11/15,1,N,OXA-48  ,6/11/15,,,,,,6/11/15,,94,IledeFrance
2605,12/11/15,1,N,NDM-1  ,12/11/15,,,,,,,12/11/15,95,IledeFrance
2606,25/11/2015,1,N,OXA-48  ,25/11/2015,,,,,,25/11/2015,,42,AuvergneRhoneAlpes
2607,20/11/2015,1,N,VIM-4  ,20/11/2015,,,,20/11/2015,,,,94,IledeFrance
2608,17/03/2016,1,N,NDM  ,17/03/2016,,,,,,,17/03/2016,92,IledeFrance
2609,6/4/16,1,N,OXA-48  ,6/4/16,,,,,,6/4/16,,75,IledeFrance
2610,26/03/2016,1,N,OXA-48  ,26/03/2016,,,,,,26/03/2016,,57,Grand Est
2611,18/04/2016,1,N,OXA-48  ,18/04/2016,,,,,,18/04/2016,,33,Nouvelle-Aquitaine
2612,12/4/16,1,N,OXA-48  ,12/4/16,,,,,,12/4/16,,92,IledeFrance
2613,11/4/16,1,N,OXA-48  ,11/4/16,,,,,,11/4/16,,25,Bourgogne-Franche-Comtâ
2614,13/04/2016,1,N,OXA-48-like  ,13/04/2016,,,,,,13/04/2016,,94,IledeFrance
2615,19/02/2016,1,N,OXA-48  ,19/02/2016,,,,,,19/02/2016,,77,IledeFrance
2616,27/02/2016,1,N,OXA-48  ,27/02/2016,,,,,,27/02/2016,,77,IledeFrance
2617,13/02/2016,1,N,OXA-48  ,13/02/2016,,,,,,13/02/2016,,77,IledeFrance
2618,18/04/2016,1,N,OXA-48  ,18/04/2016,,,,,,18/04/2016,,33,Nouvelle-Aquitaine
2619,22/10/2015,1,N,OXA-48  ,22/10/2015,,,,,,22/10/2015,,25,Bourgogne-Franche-Comtâ
2620,7/9/15,1,N,KPC-2  ,7/9/15,,,,,7/9/15,,,67,Grand Est
2621,7/9/15,1,N,OXA-48  ,7/9/15,,,,,,7/9/15,,25,Bourgogne-Franche-Comtâ
2622,4/9/15,1,N,NDM-1  ,4/9/15,,,,,,,4/9/15,91,IledeFrance
2623,3/9/15,1,N,OXA-48  ,3/9/15,,,,,,3/9/15,,68,Grand Est
2624,3/9/15,1,N,OXA-48  ,3/9/15,,,,,,3/9/15,,74,AuvergneRhoneAlpes
2625,18/08/2015,1,N,OXA-48  ,18/08/2015,,,,,,18/08/2015,,91,IledeFrance
2626,10/9/15,1,N,OXA-48  ,10/9/15,,,,,,10/9/15,,77,IledeFrance
2627,10/9/15,1,N,OXA-244  ,10/9/15,,,,,,,,67,Grand Est
2628,11/9/15,1,N,OXA-48  ,11/9/15,,,,,,11/9/15,,30,Occitanie
2629,14/09/2015,1,N,OXA-181  ,14/09/2015,,,,,,,,91,IledeFrance
2630,15/09/2015,1,N,OXA-48  ,15/09/2015,,,,,,15/09/2015,,69,AuvergneRhoneAlpes
2631,15/09/2015,1,N,OXA-48  ,15/09/2015,,,,,,15/09/2015,,68,Grand Est
2632,15/09/2015,1,N,OXA-181  ,15/09/2015,,,,,,,,92,IledeFrance
2633,15/09/2015,1,N,OXA-48  ,15/09/2015,,,,,,15/09/2015,,13,ProvenceAlpesCotedAzur
2634,17/09/2015,1,N,OXA-48  ,17/09/2015,,,,,,17/09/2015,,13,ProvenceAlpesCotedAzur
2635,17/09/2015,1,N,OXA-181  ,17/09/2015,,,,,,,,93,IledeFrance
2636,24/09/2015,1,N,KPC-3  ,24/09/2015,,,,,24/09/2015,,,6,ProvenceAlpesCotedAzur
2637,28/09/2015,1,N,OXA-48  ,28/09/2015,,,,,,28/09/2015,,94,IledeFrance
2638,22/09/2015,1,N,OXA-48  ,22/09/2015,,,,,,22/09/2015,,33,Nouvelle-Aquitaine
2639,29/09/2015,1,N,OXA-48  ,29/09/2015,,,,,,29/09/2015,,91,IledeFrance
2640,1/10/15,1,N,OXA-48  ,1/10/15,,,,,,1/10/15,,93,IledeFrance
2641,2/10/15,1,N,OXA-48  ,2/10/15,,,,,,2/10/15,,67,Grand Est
2642,5/10/15,1,N,OXA-48  ,5/10/15,,,,,,5/10/15,,51,Grand Est
2643,5/10/15,1,N,OXA-181  ,5/10/15,,,,,,,,17,Nouvelle-Aquitaine
2644,5/10/15,1,N,OXA-48  ,5/10/15,,,,,,5/10/15,,92,IledeFrance
2645,7/10/15,1,N,OXA-48  ,7/10/15,,,,,,7/10/15,,68,Grand Est
2646,12/10/15,1,N,OXA-48  ,12/10/15,,,,,,12/10/15,,75,IledeFrance
2647,13/10/2015,1,N,OXA-48  ,13/10/2015,,,,,,13/10/2015,,91,IledeFrance
2648,13/10/2015,1,N,NDM-1  ,13/10/2015,,,,,,,13/10/2015,92,IledeFrance
2649,19/10/2015,1,N,OXA-48  ,19/10/2015,,,,,,19/10/2015,,13,ProvenceAlpesCotedAzur
2650,19/10/2015,1,N,OXA-48  ,19/10/2015,,,,,,19/10/2015,,93,IledeFrance
2651,20/10/2015,1,N,OXA-48  ,20/10/2015,,,,,,20/10/2015,,20,Corse
2652,20/10/2015,1,N,OXA-48  ,20/10/2015,,,,,,20/10/2015,,92,IledeFrance
2653,21/10/2015,1,N,OXA-204  ,21/10/2015,,,,,,,,93,IledeFrance
2654,26/10/2015,1,N,NDM-1  ,26/10/2015,,,,,,,26/10/2015,69,AuvergneRhoneAlpes
2655,26/10/2015,1,N,OXA-48  ,26/10/2015,,,,,,26/10/2015,,13,ProvenceAlpesCotedAzur
2656,30/10/2015,1,N,OXA-181  ,30/10/2015,,,,,,,,92,IledeFrance
2657,4/11/15,1,N,OXA-48  ,4/11/15,,,,,,4/11/15,,26,AuvergneRhoneAlpes
2658,4/11/15,1,N,OXA-48  ,4/11/15,,,,,,4/11/15,,2,Hauts-de-France
2659,9/11/15,1,N,OXA-48  ,9/11/15,,,,,,9/11/15,,6,ProvenceAlpesCotedAzur
2660,9/11/15,1,N,OXA-48  ,9/11/15,,,,,,9/11/15,,69,AuvergneRhoneAlpes
2661,9/11/15,1,N,OXA-48  ,9/11/15,,,,,,9/11/15,,69,AuvergneRhoneAlpes
2662,12/11/15,1,N,OXA-48  ,12/11/15,,,,,,12/11/15,,13,ProvenceAlpesCotedAzur
2663,12/11/15,1,N,OXA-48  ,12/11/15,,,,,,12/11/15,,13,ProvenceAlpesCotedAzur
2664,12/11/15,1,N,OXA-48  ,12/11/15,,,,,,12/11/15,,13,ProvenceAlpesCotedAzur
2665,16/11/2015,1,N,OXA-48  ,16/11/2015,,,,,,16/11/2015,,92,IledeFrance
2666,16/11/2015,1,N,OXA-48  ,16/11/2015,,,,,,16/11/2015,,62,Hauts-de-France
2667,20/11/2015,1,N,OXA-48  ,20/11/2015,,,,,,20/11/2015,,91,IledeFrance
2668,24/11/2015,1,N,OXA-48  ,24/11/2015,,,,,,24/11/2015,,59,Hauts-de-France
2669,2/12/15,1,N,OXA-48  ,2/12/15,,,,,,2/12/15,,94,IledeFrance
2670,4/12/15,1,N,OXA-48  ,4/12/15,,,,,,4/12/15,,6,ProvenceAlpesCotedAzur
2671,5/12/15,1,N,OXA-48  ,5/12/15,,,,,,5/12/15,,54,Grand Est
2672,7/12/15,1,N,OXA-48  ,7/12/15,,,,,,7/12/15,,91,IledeFrance
2673,8/12/15,1,N,OXA-48  ,8/12/15,,,,,,8/12/15,,59,Hauts-de-France
2674,9/12/15,1,N,OXA-48  ,9/12/15,,,,,,9/12/15,,94,IledeFrance
2675,11/12/15,1,N,OXA-48  ,11/12/15,,,,,,11/12/15,,62,Hauts-de-France
2676,14/12/2015,1,N,OXA-48  ,14/12/2015,,,,,,14/12/2015,,83,ProvenceAlpesCotedAzur
2677,14/12/2015,1,N,NDM-1  ,14/12/2015,,,,,,,14/12/2015,91,IledeFrance
2678,14/12/2015,1,N,OXA-48  ,14/12/2015,,,,,,14/12/2015,,93,IledeFrance
2679,15/12/2015,1,N,NDM-1  ,15/12/2015,,,,,,,15/12/2015,74,AuvergneRhoneAlpes
2680,15/12/2015,1,N,OXA-48  ,15/12/2015,,,,,,15/12/2015,,6,ProvenceAlpesCotedAzur
2681,15/12/2015,1,N,NDM-1  ,15/12/2015,,,,,,,15/12/2015,91,IledeFrance
2682,16/12/2015,1,N,OXA-48  ,16/12/2015,,,,,,16/12/2015,,69,AuvergneRhoneAlpes
2683,17/12/2015,1,N,OXA-48  ,17/12/2015,,,,,,17/12/2015,,92,IledeFrance
2684,18/12/2015,1,N,OXA-48  ,18/12/2015,,,,,,18/12/2015,,59,Hauts-de-France
2685,22/12/2015,1,N,OXA-48  ,22/12/2015,,,,,,22/12/2015,,77,IledeFrance
2686,30/12/2015,1,N,OXA-48  ,30/12/2015,,,,,,30/12/2015,,69,AuvergneRhoneAlpes
2687,30/12/2015,1,N,OXA-48  ,30/12/2015,,,,,,30/12/2015,,69,AuvergneRhoneAlpes
2688,31/12/2015,1,N,OXA-48  ,31/12/2015,,,,,,31/12/2015,,94,IledeFrance
2689,3/11/15,1,N,OXA-48  ,3/11/15,,,,,,3/11/15,,20,Corse
2690,1/11/15,1,N,OXA-48  ,1/11/15,,,,,,1/11/15,,17,Nouvelle-Aquitaine
2691,10/11/15,1,N,OXA-48  ,10/11/15,,,,,,10/11/15,,38,AuvergneRhoneAlpes
2692,12/11/15,1,N,OXA-48  ,12/11/15,,,,,,12/11/15,,20,Corse
2693,16/11/2015,1,N,OXA-48  ,16/11/2015,,,,,,16/11/2015,,54,Grand Est
2694,19/11/2015,1,N,OXA-48  ,19/11/2015,,,,,,19/11/2015,,2,Hauts-de-France
2695,19/11/2015,1,N,OXA-48  ,19/11/2015,,,,,,19/11/2015,,94,IledeFrance
2696,20/11/2015,1,N,OXA-48  ,20/11/2015,,,,,,20/11/2015,,59,Hauts-de-France
2697,24/11/2015,1,N,OXA-48  ,24/11/2015,,,,,,24/11/2015,,59,Hauts-de-France
2698,25/11/2015,1,N,OXA-48  ,25/11/2015,,,,,,25/11/2015,,93,IledeFrance
2699,1/12/15,1,N,OXA-181  ,1/12/15,,,,,,,,75,IledeFrance
2700,1/12/15,1,N,OXA-48  ,1/12/15,,,,,,1/12/15,,92,IledeFrance
2701,8/12/15,1,N,VIM-4  ,8/12/15,,,,8/12/15,,,,92,IledeFrance
2702,9/12/15,1,N,OXA-48  ,9/12/15,,,,,,9/12/15,,42,AuvergneRhoneAlpes
2703,9/12/15,1,N,OXA-48  ,9/12/15,,,,,,9/12/15,,42,AuvergneRhoneAlpes
2704,9/12/15,1,N,OXA-48  ,9/12/15,,,,,,9/12/15,,42,AuvergneRhoneAlpes
2705,11/12/15,1,N,OXA-48  ,11/12/15,,,,,,11/12/15,,69,AuvergneRhoneAlpes
2706,16/12/2015,1,N,OXA-48  ,16/12/2015,,,,,,16/12/2015,,38,AuvergneRhoneAlpes
2707,12/10/15,1,N,NDM-1  ,12/10/15,,,,,,,12/10/15,98,Monaco
2708,6/11/15,1,N,NDM-1  ,6/11/15,,,,,,,6/11/15,98,Monaco
2709,21/09/2015,1,N,NDM-1  ,21/09/2015,,,,,,,21/09/2015,98,Monaco
2710,11/4/16,1,N,OXA-48  ,11/4/16,,,,,,11/4/16,,69,AuvergneRhoneAlpes
2711,30/03/2016,1,N,OXA-48  ,30/03/2016,,,,,,30/03/2016,,94,IledeFrance
2712,20/11/2015,1,N,NDM-1  ,20/11/2015,,,,,,,20/11/2015,91,IledeFrance
2713,19/11/2015,1,N,OXA-48  ,19/11/2015,,,,,,19/11/2015,,59,Hauts-de-France
2714,20/04/2016,1,N,OXA-48  ,20/04/2016,,,,,,20/04/2016,,75,IledeFrance
2715,20/04/2016,1,N,OXA-48  ,20/04/2016,,,,,,20/04/2016,,69,AuvergneRhoneAlpes
2716,16/01/2016,1,N,OXA-181  ,16/01/2016,,,,,,,,92,IledeFrance
2717,27/04/2016,1,N,OXA-48  ,27/04/2016,,,,,,27/04/2016,,80,Hauts-de-France
2718,13/04/2016,1,N,OXA-48  ,13/04/2016,,,,,,13/04/2016,,59,Hauts-de-France
2719,2/3/16,1,N,OXA-48  ,2/3/16,,,,,,2/3/16,,75,IledeFrance
2720,10/4/16,1,N,OXA-48  ,10/4/16,,,,,,10/4/16,,72,Pays de la Loire
2721,29/03/2016,1,N,OXA-48  ,29/03/2016,,,,,,29/03/2016,,61,Normandie
2722,21/03/2016,1,N,NDM  ,21/03/2016,,,,,,,21/03/2016,75,IledeFrance
2723,15/04/2016,1,N,OXA-48  ,15/04/2016,,,,,,15/04/2016,,75,IledeFrance
2724,18/04/2016,1,N,OXA-48  ,18/04/2016,,,,,,18/04/2016,,91,IledeFrance
2725,30/03/2016,1,N,OXA-48  ,30/03/2016,,,,,,30/03/2016,,59,Hauts-de-France
2726,14/10/2015,1,N,OXA-181  ,14/10/2015,,,,,,,,78,IledeFrance
2727,28/10/2015,1,N,OXA-48  ,28/10/2015,,,,,,28/10/2015,,59,Hauts-de-France
2728,18/12/2015,1,N,NDM-5  ,18/12/2015,,,,,,,18/12/2015,94,IledeFrance
2729,18/12/2015,1,N,OXA-48  ,18/12/2015,,,,,,18/12/2015,,94,IledeFrance
2730,22/12/2015,1,N,VIM-1  ,22/12/2015,,,,22/12/2015,,,,49,Pays de la Loire
2731,22/12/2015,1,N,OXA-48  ,22/12/2015,,,,,,22/12/2015,,6,ProvenceAlpesCotedAzur
2732,22/12/2015,1,N,OXA-48  ,22/12/2015,,,,,,22/12/2015,,29,Bretagne
2733,24/12/2015,1,N,OXA-48  ,24/12/2015,,,,,,24/12/2015,,92,IledeFrance
2734,29/12/2015,1,N,OXA-48  ,29/12/2015,,,,,,29/12/2015,,13,ProvenceAlpesCotedAzur
2735,30/12/2015,1,N,OXA-48  ,30/12/2015,,,,,,30/12/2015,,77,IledeFrance
