Episode;DateEpisode;TotalCases;Imported;Mechanism;DateOneCase;DateMoreOneCase;DateImported;DateMoreFiveCases;VIM;KPC;OXA48;NDM;Department;Region
1752;23/04/2015;1;O;OXA-48  ;23/04/2015;;23/04/2015;;;;23/04/2015;;94;Ile-de-France
1753;24/04/2015;1;N;VIM-1  ;24/04/2015;;;;24/04/2015;;;;65;Occitanie
1754;25/04/2015;1;O;OXA-48 NDM-1 ;25/04/2015;;25/04/2015;;;;25/04/2015;25/04/2015;94;Ile-de-France
1755;28/04/2015;1;O;OXA-48  ;28/04/2015;;28/04/2015;;;;28/04/2015;;13;Provence-Alpes-Cote d'Azur
1756;28/04/2015;1;O;OXA-48  ;28/04/2015;;28/04/2015;;;;28/04/2015;;63;Auvergne-Rhone-Alpes
1757;28/04/2015;1;N;NDM-1  ;28/04/2015;;;;;;;28/04/2015;13;Provence-Alpes-Cote d'Azur
1758;29/04/2015;1;N;OXA-48  ;29/04/2015;;;;;;29/04/2015;;83;Provence-Alpes-Cote d'Azur
1759;30/04/2015;1;O;VIM NDM ;30/04/2015;;30/04/2015;;30/04/2015;;;30/04/2015;75;Ile-de-France
1760;30/04/2015;1;O;OXA-48  ;30/04/2015;;30/04/2015;;;;30/04/2015;;69;Auvergne-Rhone-Alpes
1761;30/04/2015;1;O;VIM-1  ;30/04/2015;;30/04/2015;;30/04/2015;;;;77;Ile-de-France
1762;30/04/2015;3;N;OXA-48  ;;30/04/2015;;;;;30/04/2015;;91;Ile-de-France
1763;30/04/2015;1;N;OXA-48  ;30/04/2015;;;;;;30/04/2015;;83;Provence-Alpes-Cote d'Azur
1764;01/05/2015;1;N;OXA-48  ;01/05/2015;;;;;;01/05/2015;;54;Grand Est
1765;03/05/2015;1;O;OXA-48  ;03/05/2015;;03/05/2015;;;;03/05/2015;;75;Ile-de-France
1766;03/05/2015;1;O;OXA-48  ;03/05/2015;;03/05/2015;;;;03/05/2015;;974;La Reunion
1767;04/05/2015;1;N;OXA-48  ;04/05/2015;;;;;;04/05/2015;;33;Nouvelle-Aquitaine
1768;04/05/2015;1;N;OXA-48  ;04/05/2015;;;;;;04/05/2015;;78;Ile-de-France
1769;04/05/2015;1;N;OXA-48  ;04/05/2015;;;;;;04/05/2015;;87;Nouvelle-Aquitaine
1770;05/05/2015;1;O;OXA-48  ;05/05/2015;;05/05/2015;;;;05/05/2015;;13;Provence-Alpes-Cote d'Azur
1771;05/05/2015;1;O;OXA-48 NDM ;05/05/2015;;05/05/2015;;;;05/05/2015;05/05/2015;6;Provence-Alpes-Cote d'Azur
1772;05/05/2015;1;N;NDM  ;05/05/2015;;;;;;;05/05/2015;66;Occitanie
1773;05/05/2015;1;N;OXA-181  ;05/05/2015;;;;;;;;20;Corse
1774;07/05/2015;2;O;OXA-48  ;;07/05/2015;07/05/2015;;;;07/05/2015;;38;Auvergne-Rhone-Alpes
1775;07/05/2015;1;O;OXA-48  ;07/05/2015;;07/05/2015;;;;07/05/2015;;92;Ile-de-France
1776;07/05/2015;1;N;OXA-48  ;07/05/2015;;;;;;07/05/2015;;78;Ile-de-France
1777;07/05/2015;1;N;OXA-48  ;07/05/2015;;;;;;07/05/2015;;13;Provence-Alpes-Cote d'Azur
1778;08/05/2015;1;O;OXA-48  ;08/05/2015;;08/05/2015;;;;08/05/2015;;31;Occitanie
1779;10/05/2015;1;O;NDM-1  ;10/05/2015;;10/05/2015;;;;;10/05/2015;75;Ile-de-France
1780;11/05/2015;1;N;OXA-48  ;11/05/2015;;;;;;11/05/2015;;94;Ile-de-France
1781;12/05/2015;1;O;OXA-48  ;12/05/2015;;12/05/2015;;;;12/05/2015;;75;Ile-de-France
1782;12/05/2015;1;O;OXA-48  ;12/05/2015;;12/05/2015;;;;12/05/2015;;94;Ile-de-France
1783;12/05/2015;1;N;OXA-48  ;12/05/2015;;;;;;12/05/2015;;41;Centre-Val de Loire
1784;12/05/2015;1;N;OXA-48  ;12/05/2015;;;;;;12/05/2015;;92;Ile-de-France
1785;12/05/2015;1;N;OXA-48  ;12/05/2015;;;;;;12/05/2015;;20;Corse
1786;12/05/2015;1;N;OXA-48  ;12/05/2015;;;;;;12/05/2015;;11;Occitanie
1787;13/05/2015;1;O;OXA-48  ;13/05/2015;;13/05/2015;;;;13/05/2015;;59;Hauts-de-France
1788;13/05/2015;1;N;OXA-48  ;13/05/2015;;;;;;13/05/2015;;69;Auvergne-Rhone-Alpes
1789;13/05/2015;1;N;OXA-48  ;13/05/2015;;;;;;13/05/2015;;37;Centre-Val de Loire
1790;14/05/2015;10;N;OXA-48  ;;14/05/2015;;14/05/2015;;;14/05/2015;;6;Provence-Alpes-Cote d'Azur
1791;15/05/2015;2;N;OXA-48  ;;15/05/2015;;;;;15/05/2015;;79;Nouvelle-Aquitaine
1792;15/05/2015;1;N;OXA-48  ;15/05/2015;;;;;;15/05/2015;;93;Ile-de-France
1793;17/05/2015;1;N;OXA-48  ;17/05/2015;;;;;;17/05/2015;;13;Provence-Alpes-Cote d'Azur
1794;18/05/2015;1;O;OXA-48  ;18/05/2015;;18/05/2015;;;;18/05/2015;;92;Ile-de-France
1795;18/05/2015;1;N;OXA-48  ;18/05/2015;;;;;;18/05/2015;;93;Ile-de-France
1796;18/05/2015;1;N;OXA-48  ;18/05/2015;;;;;;18/05/2015;;93;Ile-de-France
1797;18/05/2015;1;N;OXA-48  ;18/05/2015;;;;;;18/05/2015;;93;Ile-de-France
1798;19/05/2015;1;O;KPC  ;19/05/2015;;19/05/2015;;;19/05/2015;;;8;Grand Est
1799;19/05/2015;1;O;OXA-48  ;19/05/2015;;19/05/2015;;;;19/05/2015;;92;Ile-de-France
1800;19/05/2015;2;N;OXA-48  ;;19/05/2015;;;;;19/05/2015;;92;Ile-de-France
1801;19/05/2015;1;N;OXA-48  ;19/05/2015;;;;;;19/05/2015;;78;Ile-de-France
1802;20/05/2015;1;N;NDM-1  ;20/05/2015;;;;;;;20/05/2015;84;Provence-Alpes-Cote d'Azur
1803;20/05/2015;1;N;OXA-48  ;20/05/2015;;;;;;20/05/2015;;69;Auvergne-Rhone-Alpes
1804;21/05/2015;1;O;OXA-181  ;21/05/2015;;21/05/2015;;;;;;76;Normandie
1805;21/05/2015;1;O;NDM  ;21/05/2015;;21/05/2015;;;;;21/05/2015;31;Occitanie
1806;21/05/2015;1;O;NDM-1  ;21/05/2015;;21/05/2015;;;;;21/05/2015;92;Ile-de-France
1807;21/05/2015;5;O;OXA-48  ;;21/05/2015;21/05/2015;;;;21/05/2015;;64;Nouvelle-Aquitaine
1808;21/05/2015;1;O;NDM-5  ;21/05/2015;;21/05/2015;;;;;21/05/2015;75;Ile-de-France
1809;21/05/2015;2;N;OXA-48  ;;21/05/2015;;;;;21/05/2015;;82;Occitanie
1810;21/05/2015;1;N;OXA-48  ;21/05/2015;;;;;;21/05/2015;;94;Ile-de-France
1811;21/05/2015;1;N;OXA-48  ;21/05/2015;;;;;;21/05/2015;;13;Provence-Alpes-Cote d'Azur
1812;22/05/2015;1;N;IMP-1  ;22/05/2015;;;;;;;;75;Ile-de-France
1813;24/05/2015;1;O;OXA-48  ;24/05/2015;;24/05/2015;;;;24/05/2015;;92;Ile-de-France
1814;25/05/2015;1;O;KPC  ;25/05/2015;;25/05/2015;;;25/05/2015;;;6;Provence-Alpes-Cote d'Azur
1815;25/05/2015;1;O;NDM-1  ;25/05/2015;;25/05/2015;;;;;25/05/2015;65;Occitanie
1816;26/05/2015;1;N;OXA-48  ;26/05/2015;;;;;;26/05/2015;;57;Grand Est
1817;28/05/2015;1;O;OXA-232  ;28/05/2015;;28/05/2015;;;;;;86;Nouvelle-Aquitaine
1818;28/05/2015;1;O;OXA-181  ;28/05/2015;;28/05/2015;;;;;;91;Ile-de-France
1819;29/05/2015;1;N;OXA-48  ;29/05/2015;;;;;;29/05/2015;;59;Hauts-de-France
1820;31/05/2015;1;O;OXA-181  ;31/05/2015;;31/05/2015;;;;;;13;Provence-Alpes-Cote d'Azur
1821;01/06/2015;1;N;OXA-48  ;01/06/2015;;;;;;01/06/2015;;31;Occitanie
1822;01/06/2015;3;N;NDM  ;;01/06/2015;;;;;;01/06/2015;66;Occitanie
1823;01/06/2015;4;N;OXA-48  ;;01/06/2015;;;;;01/06/2015;;69;Auvergne-Rhone-Alpes
1824;02/06/2015;1;O;NDM-1  ;02/06/2015;;02/06/2015;;;;;02/06/2015;75;Ile-de-France
1825;02/06/2015;1;O;NDM  ;02/06/2015;;02/06/2015;;;;;02/06/2015;13;Provence-Alpes-Cote d'Azur
1826;02/06/2015;1;O;NDM-1  ;02/06/2015;;02/06/2015;;;;;02/06/2015;75;Ile-de-France
1827;04/06/2015;1;O;KPC-2  ;04/06/2015;;04/06/2015;;;04/06/2015;;;63;Auvergne-Rhone-Alpes
1828;04/06/2015;1;O;OXA-48-like  ;04/06/2015;;04/06/2015;;;;04/06/2015;;94;Ile-de-France
1829;04/06/2015;1;N;VIM-4  ;04/06/2015;;;;04/06/2015;;;;69;Auvergne-Rhone-Alpes
1830;04/06/2015;1;N;OXA-48  ;04/06/2015;;;;;;04/06/2015;;73;Auvergne-Rhone-Alpes
1831;05/06/2015;1;O;OXA-48  ;05/06/2015;;05/06/2015;;;;05/06/2015;;78;Ile-de-France
1832;05/06/2015;1;O;NDM-1  ;05/06/2015;;05/06/2015;;;;;05/06/2015;974;La Reunion
1833;05/06/2015;1;N;OXA-48  ;05/06/2015;;;;;;05/06/2015;;78;Ile-de-France
1834;05/06/2015;1;N;IMP-4  ;05/06/2015;;;;;;;;98;Monaco
1835;06/06/2015;1;O;OXA-48  ;06/06/2015;;06/06/2015;;;;06/06/2015;;75;Ile-de-France
1836;07/06/2015;2;N;OXA-48  ;;07/06/2015;;;;;07/06/2015;;30;Occitanie
1837;08/06/2015;1;O;OXA-232 KPC-2 NDM-1;08/06/2015;;08/06/2015;;;08/06/2015;;08/06/2015;69;Auvergne-Rhone-Alpes
1838;08/06/2015;1;O;OXA-48-like  ;08/06/2015;;08/06/2015;;;;08/06/2015;;75;Ile-de-France
1839;08/06/2015;1;N;OXA-48  ;08/06/2015;;;;;;08/06/2015;;6;Provence-Alpes-Cote d'Azur
1840;09/06/2015;1;O;OXA-48  ;09/06/2015;;09/06/2015;;;;09/06/2015;;13;Provence-Alpes-Cote d'Azur
1841;09/06/2015;2;O;OXA-48  ;;09/06/2015;09/06/2015;;;;09/06/2015;;83;Provence-Alpes-Cote d'Azur
1842;09/06/2015;2;N;OXA-48  ;;09/06/2015;;;;;09/06/2015;;11;Occitanie
1843;09/06/2015;1;N;OXA-48  ;09/06/2015;;;;;;09/06/2015;;78;Ile-de-France
1844;09/06/2015;1;N;NDM-1  ;09/06/2015;;;;;;;09/06/2015;98;Monaco
1845;09/06/2015;1;N;NDM-1  ;09/06/2015;;;;;;;09/06/2015;74;Auvergne-Rhone-Alpes
1846;09/06/2015;1;N;VIM-1  ;09/06/2015;;;;09/06/2015;;;;6;Provence-Alpes-Cote d'Azur
1847;09/06/2015;1;N;KPC-3  ;09/06/2015;;;;;09/06/2015;;;68;Grand Est
1848;09/06/2015;1;N;OXA-48  ;09/06/2015;;;;;;09/06/2015;;83;Provence-Alpes-Cote d'Azur
1849;10/06/2015;1;O;OXA-48  ;10/06/2015;;10/06/2015;;;;10/06/2015;;75;Ile-de-France
1850;10/06/2015;1;O;OXA-48  ;10/06/2015;;10/06/2015;;;;10/06/2015;;33;Nouvelle-Aquitaine
1851;10/06/2015;1;O;OXA-48  ;10/06/2015;;10/06/2015;;;;10/06/2015;;93;Ile-de-France
1852;10/06/2015;1;O;OXA-181  ;10/06/2015;;10/06/2015;;;;;;93;Ile-de-France
1853;10/06/2015;3;N;VIM-1  ;;10/06/2015;;;10/06/2015;;;;59;Hauts-de-France
1854;10/06/2015;1;N;OXA-48  ;10/06/2015;;;;;;10/06/2015;;42;Auvergne-Rhone-Alpes
1855;11/06/2015;2;O;OXA-181  ;;11/06/2015;11/06/2015;;;;;;93;Ile-de-France
1856;11/06/2015;1;N;OXA-48  ;11/06/2015;;;;;;11/06/2015;;42;Auvergne-Rhone-Alpes
1857;12/06/2015;1;O;OXA-48  ;12/06/2015;;12/06/2015;;;;12/06/2015;;75;Ile-de-France
1858;13/06/2015;5;O;OXA-181  ;;13/06/2015;13/06/2015;;;;;;94;Ile-de-France
1859;15/06/2015;1;O;OXA-48  ;15/06/2015;;15/06/2015;;;;15/06/2015;;95;Ile-de-France
1860;15/06/2015;1;N;OXA-48  ;15/06/2015;;;;;;15/06/2015;;42;Auvergne-Rhone-Alpes
1861;16/06/2015;1;N;OXA-48  ;16/06/2015;;;;;;16/06/2015;;6;Provence-Alpes-Cote d'Azur
1862;17/06/2015;1;N;OXA-48  ;17/06/2015;;;;;;17/06/2015;;94;Ile-de-France
1863;17/06/2015;1;N;OXA-48  ;17/06/2015;;;;;;17/06/2015;;95;Ile-de-France
1864;17/06/2015;1;N;OXA-48  ;17/06/2015;;;;;;17/06/2015;;13;Provence-Alpes-Cote d'Azur
1865;19/06/2015;1;N;OXA-204  ;19/06/2015;;;;;;;;93;Ile-de-France
1866;20/06/2015;1;O;OXA-48  ;20/06/2015;;20/06/2015;;;;20/06/2015;;94;Ile-de-France
1867;20/06/2015;1;O;OXA-48  ;20/06/2015;;20/06/2015;;;;20/06/2015;;84;Provence-Alpes-Cote d'Azur
1868;21/06/2015;3;N;OXA-48  ;;21/06/2015;;;;;21/06/2015;;62;Hauts-de-France
1869;22/06/2015;1;O;OXA-48  ;22/06/2015;;22/06/2015;;;;22/06/2015;;90;Bourgogne-Franche-Comte
1870;22/06/2015;1;N;NDM-1  ;22/06/2015;;;;;;;22/06/2015;974;La Reunion
1871;22/06/2015;1;N;OXA-48  ;22/06/2015;;;;;;22/06/2015;;69;Auvergne-Rhone-Alpes
1872;23/06/2015;1;O;OXA-48  ;23/06/2015;;23/06/2015;;;;23/06/2015;;94;Ile-de-France
1873;23/06/2015;1;N;OXA-48  ;23/06/2015;;;;;;23/06/2015;;54;Grand Est
1874;25/06/2015;1;O;OXA-48  ;25/06/2015;;25/06/2015;;;;25/06/2015;;31;Occitanie
1875;25/06/2015;1;N;OXA-181  ;25/06/2015;;;;;;;;34;Occitanie
1876;25/06/2015;3;N;OXA-48  ;;25/06/2015;;;;;25/06/2015;;75;Ile-de-France
1877;25/06/2015;1;N;OXA-48  ;25/06/2015;;;;;;25/06/2015;;38;Auvergne-Rhone-Alpes
1878;26/06/2015;1;O;KPC  ;26/06/2015;;26/06/2015;;;26/06/2015;;;65;Occitanie
1879;26/06/2015;1;N;OXA-48  ;26/06/2015;;;;;;26/06/2015;;13;Provence-Alpes-Cote d'Azur
1880;27/06/2015;1;N;OXA-48  ;27/06/2015;;;;;;27/06/2015;;31;Occitanie
1881;28/06/2015;1;O;NDM-5  ;28/06/2015;;28/06/2015;;;;;28/06/2015;59;Hauts-de-France
1882;28/06/2015;1;N;NDM-1  ;28/06/2015;;;;;;;28/06/2015;95;Ile-de-France
1883;28/06/2015;1;N;OXA-48  ;28/06/2015;;;;;;28/06/2015;;81;Occitanie
1884;29/06/2015;1;O;OXA-48  ;29/06/2015;;29/06/2015;;;;29/06/2015;;94;Ile-de-France
1885;30/06/2015;1;N;OXA-48  ;30/06/2015;;;;;;30/06/2015;;75;Ile-de-France
1886;30/06/2015;1;N;OXA-48  ;30/06/2015;;;;;;30/06/2015;;59;Hauts-de-France
1887;30/06/2015;1;N;OXA-48  ;30/06/2015;;;;;;30/06/2015;;37;Centre-Val de Loire
1888;01/07/2015;15;O;OXA-48  ;;01/07/2015;01/07/2015;01/07/2015;;;01/07/2015;;77;Ile-de-France
1889;01/07/2015;1;N;OXA-48  ;01/07/2015;;;;;;01/07/2015;;93;Ile-de-France
1890;01/07/2015;1;N;OXA-48  ;01/07/2015;;;;;;01/07/2015;;75;Ile-de-France
1891;02/07/2015;1;O;OXA-48  ;02/07/2015;;02/07/2015;;;;02/07/2015;;94;Ile-de-France
1892;02/07/2015;1;O;OXA-48 NDM-1 ;02/07/2015;;02/07/2015;;;;02/07/2015;02/07/2015;17;Nouvelle-Aquitaine
1893;02/07/2015;1;N;OXA-48  ;02/07/2015;;;;;;02/07/2015;;3;Auvergne-Rhone-Alpes
1894;03/07/2015;1;N;OXA-48  ;03/07/2015;;;;;;03/07/2015;;2;Hauts-de-France
1895;04/07/2015;1;O;OXA-48  ;04/07/2015;;04/07/2015;;;;04/07/2015;;90;Bourgogne-Franche-Comte
1896;07/07/2015;2;O;VIM-1  ;;07/07/2015;07/07/2015;;07/07/2015;;;;67;Grand Est
1897;07/07/2015;1;N;OXA-48  ;07/07/2015;;;;;;07/07/2015;;59;Hauts-de-France
1898;07/07/2015;1;N;OXA-48  ;07/07/2015;;;;;;07/07/2015;;77;Ile-de-France
1899;07/07/2015;1;N;OXA-48  ;07/07/2015;;;;;;07/07/2015;;83;Provence-Alpes-Cote d'Azur
1900;08/07/2015;1;O;OXA-48  ;08/07/2015;;08/07/2015;;;;08/07/2015;;59;Hauts-de-France
1901;08/07/2015;3;N;OXA-48  ;;08/07/2015;;;;;08/07/2015;;6;Provence-Alpes-Cote d'Azur
1902;09/07/2015;1;N;OXA-48  ;09/07/2015;;;;;;09/07/2015;;13;Provence-Alpes-Cote d'Azur
1903;09/07/2015;2;N;OXA-48  ;;09/07/2015;;;;;09/07/2015;;54;Grand Est
1904;09/07/2015;1;N;OXA-48  ;09/07/2015;;;;;;09/07/2015;;59;Hauts-de-France
1905;09/07/2015;1;N;OXA-48  ;09/07/2015;;;;;;09/07/2015;;62;Hauts-de-France
1906;10/07/2015;1;O;OXA-48  ;10/07/2015;;10/07/2015;;;;10/07/2015;;75;Ile-de-France
1907;10/07/2015;2;O;NDM-1  ;;10/07/2015;10/07/2015;;;;;10/07/2015;51;Grand Est
1908;10/07/2015;1;N;OXA-48  ;10/07/2015;;;;;;10/07/2015;;78;Ile-de-France
1909;10/07/2015;1;N;NDM-1  ;10/07/2015;;;;;;;10/07/2015;95;Ile-de-France
1910;12/07/2015;1;N;OXA-48  ;12/07/2015;;;;;;12/07/2015;;13;Provence-Alpes-Cote d'Azur
1911;13/07/2015;1;O;NDM-5  ;13/07/2015;;13/07/2015;;;;;13/07/2015;37;Centre-Val de Loire
1912;13/07/2015;1;O;OXA-48 NDM-1 ;13/07/2015;;13/07/2015;;;;13/07/2015;13/07/2015;92;Ile-de-France
1913;13/07/2015;1;O;NDM  ;13/07/2015;;13/07/2015;;;;;13/07/2015;34;Occitanie
1914;13/07/2015;1;O;OXA-232  ;13/07/2015;;13/07/2015;;;;;;95;Ile-de-France
1915;13/07/2015;1;N;OXA-48  ;13/07/2015;;;;;;13/07/2015;;59;Hauts-de-France
1916;13/07/2015;1;N;OXA-48  ;13/07/2015;;;;;;13/07/2015;;59;Hauts-de-France
1917;13/07/2015;1;N;VIM-1  ;13/07/2015;;;;13/07/2015;;;;92;Ile-de-France
1918;13/07/2015;1;N;OXA-48  ;13/07/2015;;;;;;13/07/2015;;69;Auvergne-Rhone-Alpes
1919;13/07/2015;1;N;OXA-204  ;13/07/2015;;;;;;;;13;Provence-Alpes-Cote d'Azur
1920;13/07/2015;1;N;OXA-48  ;13/07/2015;;;;;;13/07/2015;;75;Ile-de-France
1921;14/07/2015;1;N;OXA-48  ;14/07/2015;;;;;;14/07/2015;;85;Pays de la Loire
1922;15/07/2015;1;O;NDM  ;15/07/2015;;15/07/2015;;;;;15/07/2015;13;Provence-Alpes-Cote d'Azur
1923;15/07/2015;1;O;OXA-181  ;15/07/2015;;15/07/2015;;;;;;75;Ile-de-France
1924;15/07/2015;1;O;NDM-5  ;15/07/2015;;15/07/2015;;;;;15/07/2015;69;Auvergne-Rhone-Alpes
1925;15/07/2015;1;N;OXA-48  ;15/07/2015;;;;;;15/07/2015;;6;Provence-Alpes-Cote d'Azur
1926;16/07/2015;1;O;OXA-48  ;16/07/2015;;16/07/2015;;;;16/07/2015;;94;Ile-de-France
1927;16/07/2015;4;O;NDM-1  ;;16/07/2015;16/07/2015;;;;;16/07/2015;95;Ile-de-France
1928;17/07/2015;1;O;OXA-181  ;17/07/2015;;17/07/2015;;;;;;92;Ile-de-France
1929;17/07/2015;1;N;OXA-48  ;17/07/2015;;;;;;17/07/2015;;62;Hauts-de-France
1930;17/07/2015;1;N;KPC-2  ;17/07/2015;;;;;17/07/2015;;;95;Ile-de-France
1931;17/07/2015;1;N;OXA-48  ;17/07/2015;;;;;;17/07/2015;;54;Grand Est
1932;17/07/2015;1;N;OXA-48  ;17/07/2015;;;;;;17/07/2015;;12;Occitanie
1933;17/07/2015;1;N;OXA-48  ;17/07/2015;;;;;;17/07/2015;;93;Ile-de-France
1934;18/07/2015;2;O;OXA-48  ;;18/07/2015;18/07/2015;;;;18/07/2015;;13;Provence-Alpes-Cote d'Azur
1935;19/07/2015;1;O;OXA-48  ;19/07/2015;;19/07/2015;;;;19/07/2015;;93;Ile-de-France
1936;19/07/2015;1;O;OXA-48  ;19/07/2015;;19/07/2015;;;;19/07/2015;;92;Ile-de-France
1937;20/07/2015;2;O;OXA-48  ;;20/07/2015;20/07/2015;;;;20/07/2015;;51;Grand Est
1938;20/07/2015;1;O;OXA-181  ;20/07/2015;;20/07/2015;;;;;;92;Ile-de-France
1939;20/07/2015;2;O;OXA-48  ;;20/07/2015;20/07/2015;;;;20/07/2015;;59;Hauts-de-France
1940;20/07/2015;1;N;OXA-48  ;20/07/2015;;;;;;20/07/2015;;92;Ile-de-France
1941;20/07/2015;1;N;NDM-1  ;20/07/2015;;;;;;;20/07/2015;98;Monaco
1942;21/07/2015;1;O;OXA-48  ;21/07/2015;;21/07/2015;;;;21/07/2015;;94;Ile-de-France
1943;21/07/2015;1;O;OXA-48  ;21/07/2015;;21/07/2015;;;;21/07/2015;;75;Ile-de-France
1944;21/07/2015;1;N;OXA-48  ;21/07/2015;;;;;;21/07/2015;;92;Ile-de-France
1945;21/07/2015;1;N;OXA-48  ;21/07/2015;;;;;;21/07/2015;;3;Auvergne-Rhone-Alpes
1946;21/07/2015;9;N;OXA-48  ;;21/07/2015;;21/07/2015;;;21/07/2015;;78;Ile-de-France
1947;21/07/2015;1;N;OXA-48  ;21/07/2015;;;;;;21/07/2015;;91;Ile-de-France
1948;22/07/2015;1;N;OXA-48 NDM-1 ;22/07/2015;;;;;;22/07/2015;22/07/2015;62;Hauts-de-France
1949;22/07/2015;1;N;OXA-48  ;22/07/2015;;;;;;22/07/2015;;62;Hauts-de-France
1950;22/07/2015;1;N;OXA-48  ;22/07/2015;;;;;;22/07/2015;;62;Hauts-de-France
1951;22/07/2015;1;N;OXA-48  ;22/07/2015;;;;;;22/07/2015;;25;Bourgogne-Franche-Comte
1952;23/07/2015;1;O;OXA-48  ;23/07/2015;;23/07/2015;;;;23/07/2015;;75;Ile-de-France
1953;24/07/2015;2;O;OXA-48  ;;24/07/2015;24/07/2015;;;;24/07/2015;;92;Ile-de-France
1954;24/07/2015;1;N;VIM  ;24/07/2015;;;;24/07/2015;;;;75;Ile-de-France
1955;24/07/2015;1;N;OXA-48  ;24/07/2015;;;;;;24/07/2015;;80;Hauts-de-France
1956;24/07/2015;1;N;IMP-4  ;24/07/2015;;;;;;;;98;Monaco
1957;25/07/2015;1;O;OXA-48  ;25/07/2015;;25/07/2015;;;;25/07/2015;;92;Ile-de-France
1958;27/07/2015;1;O;OXA-244 NDM-1 ;27/07/2015;;27/07/2015;;;;;27/07/2015;13;Provence-Alpes-Cote d'Azur
1959;27/07/2015;1;O;OXA-48  ;27/07/2015;;27/07/2015;;;;27/07/2015;;75;Ile-de-France
1960;27/07/2015;1;N;OXA-48  ;27/07/2015;;;;;;27/07/2015;;60;Hauts-de-France
1961;27/07/2015;1;N;OXA-48  ;27/07/2015;;;;;;27/07/2015;;94;Ile-de-France
1962;27/07/2015;1;N;OXA-48  ;27/07/2015;;;;;;27/07/2015;;94;Ile-de-France
1963;27/07/2015;1;N;OXA-48  ;27/07/2015;;;;;;27/07/2015;;69;Auvergne-Rhone-Alpes
1964;28/07/2015;1;O;OXA-48  ;28/07/2015;;28/07/2015;;;;28/07/2015;;75;Ile-de-France
1965;28/07/2015;1;N;OXA-232  ;28/07/2015;;;;;;;;12;Occitanie
1966;28/07/2015;1;N;OXA-48  ;28/07/2015;;;;;;28/07/2015;;91;Ile-de-France
1967;28/07/2015;1;N;OXA-48  ;28/07/2015;;;;;;28/07/2015;;91;Ile-de-France
1968;28/07/2015;1;N;OXA-48  ;28/07/2015;;;;;;28/07/2015;;6;Provence-Alpes-Cote d'Azur
1969;28/07/2015;1;N;OXA-48  ;28/07/2015;;;;;;28/07/2015;;92;Ile-de-France
1970;29/07/2015;1;O;OXA-48  ;29/07/2015;;29/07/2015;;;;29/07/2015;;59;Hauts-de-France
1971;29/07/2015;1;O;VIM-1  ;29/07/2015;;29/07/2015;;29/07/2015;;;;22;Bretagne
1972;29/07/2015;1;O;OXA-48  ;29/07/2015;;29/07/2015;;;;29/07/2015;;92;Ile-de-France
1973;30/07/2015;2;N;OXA-48  ;;30/07/2015;;;;;30/07/2015;;69;Auvergne-Rhone-Alpes
1974;31/07/2015;1;O;NDM-5  ;31/07/2015;;31/07/2015;;;;;31/07/2015;14;Normandie
1975;31/07/2015;1;N;NDM-1  ;31/07/2015;;;;;;;31/07/2015;974;La Reunion
1976;03/08/2015;1;O;OXA-48 NDM-1 ;03/08/2015;;03/08/2015;;;;03/08/2015;03/08/2015;31;Occitanie
1977;03/08/2015;1;O;OXA-48  ;03/08/2015;;03/08/2015;;;;03/08/2015;;94;Ile-de-France
1978;03/08/2015;3;N;OXA-48  ;;03/08/2015;;;;;03/08/2015;;68;Grand Est
1979;03/08/2015;1;N;OXA-48  ;03/08/2015;;;;;;03/08/2015;;13;Provence-Alpes-Cote d'Azur
1980;03/08/2015;1;N;VIM-1  ;03/08/2015;;;;03/08/2015;;;;67;Grand Est
1981;04/08/2015;2;O;OXA-48  ;;04/08/2015;04/08/2015;;;;04/08/2015;;42;Auvergne-Rhone-Alpes
1982;04/08/2015;1;O;OXA-244  ;04/08/2015;;04/08/2015;;;;;;94;Ile-de-France
1983;04/08/2015;1;O;OXA-181  ;04/08/2015;;04/08/2015;;;;;;93;Ile-de-France
1984;04/08/2015;1;O;OXA-244  ;04/08/2015;;04/08/2015;;;;;;94;Ile-de-France
1985;04/08/2015;1;N;OXA-48  ;04/08/2015;;;;;;04/08/2015;;6;Provence-Alpes-Cote d'Azur
1986;04/08/2015;1;N;OXA-48  ;04/08/2015;;;;;;04/08/2015;;93;Ile-de-France
1987;05/08/2015;1;O;OXA-48  ;05/08/2015;;05/08/2015;;;;05/08/2015;;75;Ile-de-France
1988;05/08/2015;1;N;OXA-48  ;05/08/2015;;;;;;05/08/2015;;6;Provence-Alpes-Cote d'Azur
1989;06/08/2015;1;O;KPC  ;06/08/2015;;06/08/2015;;;06/08/2015;;;83;Provence-Alpes-Cote d'Azur
1990;07/08/2015;1;O;OXA-48  ;07/08/2015;;07/08/2015;;;;07/08/2015;;59;Hauts-de-France
1991;07/08/2015;1;O;OXA-48  ;07/08/2015;;07/08/2015;;;;07/08/2015;;67;Grand Est
1992;07/08/2015;1;N;OXA-48  ;07/08/2015;;;;;;07/08/2015;;94;Ile-de-France
1993;07/08/2015;1;N;NDM-1  ;07/08/2015;;;;;;;07/08/2015;94;Ile-de-France
1994;07/08/2015;1;N;OXA-48  ;07/08/2015;;;;;;07/08/2015;;62;Hauts-de-France
1995;08/08/2015;1;O;NDM  ;08/08/2015;;08/08/2015;;;;;08/08/2015;75;Ile-de-France
1996;09/08/2015;1;O;OXA-48-like  ;09/08/2015;;09/08/2015;;;;09/08/2015;;75;Ile-de-France
